,RMSE,RMSE,RMSE,RMSE,Normalized_RMSE_%,Normalized_RMSE_%,Normalized_RMSE_%,Normalized_RMSE_%
,Claude,GPT5,Grok,DeepSeek,Claude,GPT5,Grok,DeepSeek
0.48,0.00029167447169583356,8.535026045039935e-06,8.535026045039935e-06,0.0067924052047657465,0.09944386326544087,0.002909942574182614,0.002909942574182614,2.3158112209785227
0.481,0.00029208419405817466,8.565808602821977e-06,8.565808602821977e-06,0.006821902212031518,0.09963547564401491,0.0029219602833002955,0.0029219602833002955,2.3270806346930932
0.482,0.00029249155503746643,8.596622608308854e-06,8.596622608308854e-06,0.0068514397209646,0.09982658187924842,0.0029340041991414603,0.0029340041991414603,2.338377968580997
0.483,0.00029289627496395694,8.627467909757422e-06,8.627467909757422e-06,0.006881017473821307,0.1000170861981825,0.0029460743456312206,0.0029460743456312206,2.3497032111285
0.484,0.00029329807874951553,8.658344355371933e-06,8.658344355371933e-06,0.006910635212209928,0.10020689418845243,0.0029581707468561884,0.0029581707468561884,2.3610563507179383
0.485,0.0002936966966640791,8.689251793371947e-06,8.689251793371947e-06,0.006940292677108878,0.10039591306632968,0.0029702934270881606,0.0029702934270881606,2.372437375633335
0.486,0.00029409186509245136,8.72019007186784e-06,8.72019007186784e-06,0.006969989608884654,0.10058405193891463,0.002982442410742071,0.002982442410742071,2.3838462740659603
0.487,0.00029448332726888946,8.751159038900276e-06,8.751159038900276e-06,0.006999725747309208,0.10077122205958547,0.0029946177223899237,0.0029946177223899237,2.395283034119713
0.488,0.00029487083398705875,8.782158542539853e-06,8.782158542539853e-06,0.007029500831576855,0.10095733707585637,0.003006819386795371,0.003006819386795371,2.4067476438163555
0.489,0.00029525414428331056,8.813188430745718e-06,8.813188430745718e-06,0.007059314600320742,0.10114231326892084,0.003019047428865839,0.003019047428865839,2.418240091100615
0.49,0.0002956330260910229,8.844248551441172e-06,8.844248551441172e-06,0.007089166791628336,0.10132606978407947,0.0030313018736788694,0.0030313018736788694,2.429760363844964
0.491,0.0002960072568640437,8.875338752562063e-06,8.875338752562063e-06,0.007119057143056456,0.10150852885135171,0.00304358274649922,0.00304358274649922,2.441308449854252
0.492,0.00029637662416749156,8.906458881874572e-06,8.906458881874572e-06,0.007148985391645406,0.10168961599564025,0.003055890072716898,0.003055890072716898,2.4528843368700555
0.493,0.0002967409262339636,8.937608787257228e-06,8.937608787257228e-06,0.007178951273932139,0.10186926023574333,0.00306822387794436,0.00306822387794436,2.464488012574692
0.494,0.0002970999724839075,8.968788316381151e-06,8.968788316381151e-06,0.0072089545259627135,0.10204739427175193,0.0030805841879073337,0.0030805841879073337,2.4761194645950177
0.495,0.0002974535840082598,8.999997317005303e-06,8.999997317005303e-06,0.007238994883303548,0.10222395466013799,0.0030929710285466463,0.0030929710285466463,2.4877786805058104
0.496,0.00029780159401248345,9.031235636758524e-06,9.031235636758524e-06,0.007269072081051898,0.1023988819761945,0.003105384425943912,0.003105384425943912,2.4994656478329054
0.497,0.0002981438482205088,9.062503123255977e-06,9.062503123255977e-06,0.007299185853845097,0.10257212096326714,0.0031178244063620273,0.0031178244063620273,2.511180354055906
0.498,0.00029848020523765554,9.093799624095515e-06,9.093799624095515e-06,0.007329335935868867,0.10274362066841414,0.003130290996244477,0.003130290996244477,2.5229227866105908
0.499,0.0002988105368717887,9.125124986772032e-06,9.125124986772032e-06,0.00735952206086441,0.10291333456418775,0.0031427842221863813,0.0031427842221863813,2.534692932890904
0.5,0.00029913472841152066,9.156479058825647e-06,9.156479058825647e-06,0.0073897439621345585,0.10308122065607772,0.0031553041109860323,0.0031553041109860323,2.5464907802506196
0.501,0.00029945267886144814,9.187861687625194e-06,9.187861687625194e-06,0.007420001372548571,0.10324724157556105,0.003167850689570862,0.003167850689570862,2.5583163160045608
0.502,0.0002997643011334304,9.219272720630736e-06,9.219272720630736e-06,0.007450294024546071,0.1034113646583615,0.0031804239850884188,0.0031804239850884188,2.570169527429507
0.503,0.00030006952219379946,9.250712005166758e-06,9.250712005166758e-06,0.007480621650139674,0.10357356200782657,0.003193024024828748,0.003193024024828748,2.5820504017646666
0.504,0.00030036828316635643,9.282179388564996e-06,9.282179388564996e-06,0.0075109839809166115,0.10373381054331544,0.0032056508362741753,0.0032056508362741753,2.59395892621179
0.505,0.0003006605393909461,9.313674718112794e-06,9.313674718112794e-06,0.007541380748039266,0.10389209203346945,0.003218304447082058,0.003218304447082058,2.605895087934921
0.506,0.00030094626043781694,9.345197841038858e-06,9.345197841038858e-06,0.007571811682244594,0.10404839311437919,0.0032309848850804084,0.0032309848850804084,2.617858874059745
0.507,0.0003012254300778429,9.376748604544222e-06,9.376748604544222e-06,0.007602276513842624,0.10420270529261627,0.0032436921782791513,0.0032436921782791513,2.6298502716726335
0.508,0.000301498046209101,9.408326855806857e-06,9.408326855806857e-06,0.007632774972713881,0.10435502493324232,0.003256426354872284,0.003256426354872284,2.6418692678192937
0.509,0.0003017641207402203,9.439932441948687e-06,9.439932441948687e-06,0.00766330678830593,0.10450535323288085,0.0032691874432270477,0.0032691874432270477,2.6539158495031234
0.51,0.000302023679431028,9.471565210024813e-06,9.471565210024813e-06,0.007693871689629012,0.10465369617797401,0.0032819754718807393,0.0032819754718807393,2.6659900036832336
0.511,0.00030227676169141093,9.503225007063529e-06,9.503225007063529e-06,0.007724469405250805,0.10480006448848599,0.0032947904695551384,0.0032947904695551384,2.6780917172721703
0.512,0.00030252342033900966,9.534911680129587e-06,9.534911680129587e-06,0.0077550996632904925,0.10494447354720683,0.003307632465179038,0.003307632465179038,2.6902209771333765
0.513,0.0003027637213170606,9.566625076162117e-06,9.566625076162117e-06,0.007785762191412074,0.105086943315057,0.0033205014878326554,0.0033205014878326554,2.702377770078394
0.514,0.0003029977433731679,9.598365042094414e-06,9.598365042094414e-06,0.007816456716817001,0.1052274982326057,0.003333397566789721,0.003333397566789721,2.714562082863807
0.515,0.0003032255777003507,9.630131424835095e-06,9.630131424835095e-06,0.007847182966236354,0.1053661671082158,0.0033463207315115673,0.0033463207315115673,2.726773902188028
0.516,0.0003034473275419576,9.661924071235971e-06,9.661924071235971e-06,0.00787794066592234,0.10550298299331208,0.003359271011636556,0.003359271011636556,2.7390132146878234
0.517,0.00030366310776133325,9.69374282816985e-06,9.69374282816985e-06,0.007908729541639568,0.10563798304502799,0.0033722484370077377,0.0033722484370077377,2.7512800069347634
0.518,0.0003038730443785709,9.725587542353216e-06,9.725587542353216e-06,0.007939549318655856,0.10577120837698978,0.0033852530376117856,0.0033852530376117856,2.763574265431478
0.519,0.00030407727407518104,9.757458060593467e-06,9.757458060593467e-06,0.007970399721732774,0.10590270389847685,0.003398284843665592,0.003398284843665592,2.775895976607819
0.52,0.0003042759436692398,9.78935422960552e-06,9.78935422960552e-06,0.008001280475116095,0.10603251814280197,0.003411343885553106,0.003411343885553106,2.7882451268169754
0.521,0.0003044692095622633,9.82127589609003e-06,9.82127589609003e-06,0.008032191302526075,0.10616070308529946,0.003424430193853168,0.003424430193853168,2.800621702331511
0.522,0.0003046572371602596,9.853222906708976e-06,9.853222906708976e-06,0.008063131927147669,0.10628731395173024,0.003437543799331632,0.003437543799331632,2.8130256893393595
0.523,0.0003048402002706075,9.885195108061696e-06,9.885195108061696e-06,0.008094102071620913,0.10641240901763807,0.003450684732933632,0.003450684732933632,2.825457073939875
0.524,0.000305018280477197,9.917192346754803e-06,9.917192346754803e-06,0.008125101458031345,0.10653604939946597,0.0034638530258086003,0.0034638530258086003,2.837915842139872
0.525,0.00030519166649589137,9.949214469361906e-06,9.949214469361906e-06,0.008156129807900665,0.10665829883811528,0.00347704870929688,0.00347704870929688,2.8504019798497358
0.526,0.0003053605535126367,9.981261322427115e-06,9.981261322427115e-06,0.008187186842177696,0.10677922347572559,0.0034902718149315763,0.0034902718149315763,2.8629154728796182
0.527,0.0003055251425065954,1.0013332752395368e-05,1.0013332752395368e-05,0.0082182722812297,0.10689889162647487,0.003503522374414854,0.003503522374414854,2.8754563069357584
0.528,0.0003056856395606648,1.0045428605761931e-05,1.0045428605761931e-05,0.008249385844834006,0.10701737354219686,0.0035168004196708385,0.0035168004196708385,2.8880244676168725
0.529,0.0003058422551617606,1.0077548728999324e-05,1.0077548728999324e-05,0.008280527252170291,0.10713474117362426,0.0035301059828207735,0.0035301059828207735,2.900619940410785
0.53,0.00030599520349370186,1.0109692968476298e-05,1.0109692968476298e-05,0.008311696221813226,0.10725106792822774,0.0035434390961552927,0.0035434390961552927,2.913242710691157
0.531,0.0003061447017246606,1.0141861170602482e-05,1.0141861170602482e-05,0.00834289247172588,0.10736642842532129,0.0035567997921857352,0.0035567997921857352,2.925892763714468
0.532,0.0003062909692923236,1.0174053181705646e-05,1.0174053181705646e-05,0.008374115719253582,0.10748089824952167,0.0035701881036018287,0.0035701881036018287,2.9385700846171563
0.533,0.00030643422718890393,1.0206268848131674e-05,1.0206268848131674e-05,0.008405365681118635,0.10759455370330008,0.0035836040633074103,0.0035836040633074103,2.951274658413034
0.534,0.00030657469724881337,1.0238508016151974e-05,1.0238508016151974e-05,0.008436642073415681,0.1077074715596058,0.003597047704388634,0.003597047704388634,2.9640064699909296
0.535,0.0003067126014414934,1.0270770532056119e-05,1.0270770532056119e-05,0.008467944611607731,0.10781972881543352,0.0036105190601471776,0.0036105190601471776,2.976765504112545
0.536,0.0003068481611720493,1.0303056242066634e-05,1.0303056242066634e-05,0.008499273010523169,0.10793140244726455,0.003624018164071008,0.003624018164071008,2.9895517454106546
0.537,0.0003069815965919878,1.033536499243985e-05,1.033536499243985e-05,0.008530626984353416,0.10804256916919312,0.003637545049870538,0.003637545049870538,3.0023651783875205
0.538,0.0003071131259229335,1.0367696629331952e-05,1.0367696629331952e-05,0.008562006246651457,0.10815330519475734,0.003651099751432223,0.003651099751432223,3.01520578741361
0.539,0.00030724296479555535,1.0400050998882428e-05,1.0400050998882428e-05,0.008593410510331155,0.10826368600327038,0.0036646823028485946,0.0036646823028485946,3.0280735567265764
0.54,0.0003073713256059964,1.0432427947291744e-05,1.0432427947291744e-05,0.00862483948766755,0.10837378611147529,0.0036782927384463745,0.0036782927384463745,3.040968470430588
0.541,0.0003074984168926811,1.0464827320624077e-05,1.0464827320624077e-05,0.008656292890297719,0.10848367885155448,0.0036919310927176897,0.0036919310927176897,3.053890512495849
0.542,0.0003076244427349059,1.0497248965012565e-05,1.0497248965012565e-05,0.00868777042922278,0.10859343615601204,0.0037055974003931385,0.0037055974003931385,3.0668396667585163
0.543,0.000307749602176513,1.0529692726482054e-05,1.0529692726482054e-05,0.008719271814810426,0.10870312835061882,0.0037192916963800096,0.0037192916963800096,3.079815916920807
0.544,0.0003078740886755853,1.056215845108337e-05,1.056215845108337e-05,0.00875079675679843,0.10881282395578198,0.0037330140158103858,0.0037330140158103858,3.092819246551441
0.545,0.0003079980895830908,1.0594645984855193e-05,1.0594645984855193e-05,0.008782344964298867,0.10892258949740485,0.0037467643940284536,0.0037467643940284536,3.105849639086345
0.546,0.0003081217856517323,1.0627155173812818e-05,1.0627155173812818e-05,0.008813916145803052,0.10903248932771903,0.00376054286658729,0.00376054286658729,3.1189070778295958
0.547,0.00030824535057726943,1.0659685863876514e-05,1.0659685863876514e-05,0.008845510009187221,0.10914258545692877,0.0037743494692242447,0.0037743494692242447,3.13199154595465
0.548,0.00030836895057327623,1.069223790102849e-05,1.069223790102849e-05,0.008877126261718925,0.10925293739605241,0.003788184237917237,0.003788184237917237,3.145103026505806
0.549,0.00030849274398155903,1.0724811131210011e-05,1.0724811131210011e-05,0.0089087646100639,0.10936360201179271,0.003802047208849131,0.003802047208849131,3.1582415023998527
0.55,0.0003086168809190078,1.0757405400330395e-05,1.0757405400330395e-05,0.008940424760293815,0.10947463339376012,0.003815938418411683,0.003815938418411683,3.171406956428026
0.551,0.00030874150296230523,1.0790020554260491e-05,1.0790020554260491e-05,0.008972106417894216,0.10958608273460332,0.003829857903203983,0.003829857903203983,3.1845993712580447
0.552,0.00030886674287144554,1.0822656438914027e-05,1.0822656438914027e-05,0.009003809287773236,0.10969799822343906,0.0038438057000621164,0.0038438057000621164,3.197818729436424
0.553,0.00030899272435293106,1.0855312900131344e-05,1.0855312900131344e-05,0.009035533074270687,0.10981042495294382,0.003857781846018694,0.003857781846018694,3.211065013390925
0.554,0.000309119561863381,1.088798978370923e-05,1.088798978370923e-05,0.009067277481167417,0.1099234048404261,0.0038717863783142028,0.0038717863783142028,3.224338205433116
0.555,0.00030924736045389814,1.0920686935498852e-05,1.0920686935498852e-05,0.009099042211695161,0.11003697656306055,0.0038858193344326122,0.0038858193344326122,3.237638287761102
0.556,0.0003093762156556447,1.0953404201287951e-05,1.0953404201287951e-05,0.009130826968546609,0.11015117550750536,0.003899880752060334,0.003899880752060334,3.2509652424623607
0.557,0.00030950621340685255,1.098614142688181e-05,1.098614142688181e-05,0.00916263145388566,0.11026603373404317,0.003913970669115809,0.003913970669115809,3.2643190515166314
0.558,0.00030963743002100104,1.1018898458016534e-05,1.1018898458016534e-05,0.009194455369357944,0.1103815799552144,0.0039280891237194636,0.0039280891237194636,3.2776996967989276
0.559,0.000309769932196183,1.1051675140447813e-05,1.1051675140447813e-05,0.009226298416101354,0.11049783952901172,0.003942236154226134,0.003942236154226134,3.2911071600825452
0.56,0.0003099037770650699,1.1084471319911054e-05,1.1084471319911054e-05,0.009258160294756627,0.1106148344664897,0.003956411799211697,0.003956411799211697,3.304541423042113
0.561,0.000310039012285109,1.1117286842108741e-05,1.1117286842108741e-05,0.009290040705478132,0.11073258345372167,0.003970616097469403,0.003970616097469403,3.318002467256721
0.562,0.0003101756761680369,1.1150121552779396e-05,1.1150121552779396e-05,0.009321939347944242,0.11085110188783938,0.003984849088035326,0.003984849088035326,3.331490274212904
0.5630000000000001,0.00031031379784784725,1.1182975297602047e-05,1.1182975297602047e-05,0.009353855921367976,0.11097040192691089,0.003999110810155115,0.003999110810155115,3.3450048253077393
0.5640000000000001,0.00031045339748634064,1.1215847922202131e-05,1.1215847922202131e-05,0.00938579012450721,0.11109049255340592,0.004013401303286912,0.004013401303286912,3.3585461018518075
0.5650000000000001,0.00031059448651449707,1.1248739272249592e-05,1.1248739272249592e-05,0.009417741655674857,0.11121137965068001,0.004027720607137285,0.004027720607137285,3.372114085072126
0.5660000000000001,0.00031073706790887476,1.1281649193464708e-05,1.1281649193464708e-05,0.00944971021274868,0.11133306609225184,0.004042068761664252,0.004042068761664252,3.3857087561149912
0.5670000000000001,0.00031088113650122124,1.1314577531409534e-05,1.1314577531409534e-05,0.009481695493180889,0.1114555518432821,0.004056445807003463,0.004056445807003463,3.399330096048736
0.5680000000000001,0.00031102667931950034,1.1347524131704499e-05,1.1347524131704499e-05,0.009513697194007437,0.11157883407366494,0.004070851783546602,0.004070851783546602,3.412978085866389
0.5690000000000001,0.00031117367595872436,1.138048883998991e-05,1.138048883998991e-05,0.009545715011856802,0.11170290728220922,0.004085286731928547,0.004085286731928547,3.426652706488161
0.5700000000000001,0.00031132209897966257,1.1413471501862761e-05,1.1413471501862761e-05,0.009577748642958536,0.11182776343126796,0.004099750693005593,0.004099750693005593,3.4403539387638613
0.5710000000000001,0.00031147191433330087,1.1446471962894815e-05,1.1446471962894815e-05,0.009609797783151306,0.11195339209110204,0.004114243707862818,0.004114243707862818,3.4540817634751266
0.5720000000000001,0.00031162308180887794,1.1479490068652222e-05,1.1479490068652222e-05,0.009641862127890437,0.11207978059324286,0.004128765817822025,0.004128765817822025,3.4678361613374906
0.5730000000000001,0.0003117755555034093,1.1512525664703429e-05,1.1512525664703429e-05,0.009673941372255117,0.11220691419214583,0.004143317064445511,0.004143317064445511,3.481617113002336
0.5740000000000001,0.0003119292843103996,1.1545578596622396e-05,1.1545578596622396e-05,0.009706035210954872,0.11233477623434701,0.004157897489538152,0.004157897489538152,3.4954245990585804
0.5750000000000001,0.00031208421242507966,1.1578648709939876e-05,1.1578648709939876e-05,0.009738143338335812,0.11246334833420137,0.004172507135130794,0.004172507135130794,3.5092586000343027
0.5760000000000001,0.00031224027986419164,1.1611735850177664e-05,1.1611735850177664e-05,0.009770265448386134,0.11259261055552251,0.004187146043493498,0.004187146043493498,3.52311909639809
0.577,0.00031239742299751577,1.1644839862910636e-05,1.1644839862910636e-05,0.009802401234741114,0.11272254159814217,0.004201814257158858,0.004201814257158858,3.537006068560214
0.578,0.0003125555750887011,1.1677960593651626e-05,1.1677960593651626e-05,0.00983455039068771,0.11285311898853564,0.004216511818881452,0.004216511818881452,3.550919496873666
0.579,0.0003127146668430021,1.1711097887863282e-05,1.1711097887863282e-05,0.009866712609168458,0.1129843192736695,0.004231238771643024,0.004231238771643024,3.564859361634948
0.58,0.00031287462695917,1.1744251591081154e-05,1.1744251591081154e-05,0.009898887582784916,0.11311611821709508,0.004245995158697885,0.004245995158697885,3.578825643084687
0.581,0.00031303538268319674,1.177742154881342e-05,1.177742154881342e-05,0.009931075003800551,0.11324849099646997,0.004260781023537705,0.004260781023537705,3.592818321408067
0.582,0.0003131968603612189,1.1810607606562537e-05,1.1810607606562537e-05,0.009963274564143122,0.11338141240154313,0.004275596409900288,0.004275596409900288,3.6068373767350614
0.583,0.0003133589859891662,1.184380960979021e-05,1.184380960979021e-05,0.009995485955406521,0.11351485703173522,0.004290441361757883,0.004290441361757883,3.620882789140493
0.584,0.0003135216857565929,1.1877027403960203e-05,1.1877027403960203e-05,0.010027708868852191,0.11364879949238721,0.004305315923333628,0.004305315923333628,3.634954538643905
0.585,0.0003136848865823955,1.1910260834603532e-05,1.1910260834603532e-05,0.01005994299540997,0.1137832145888432,0.004320220139126218,0.004320220139126218,3.6490526052092638
0.586,0.000313848516640033,1.1943509747150878e-05,1.1943509747150878e-05,0.010092188025678508,0.11391807751749548,0.004335154053850154,0.004335154053850154,3.6631769687444695
0.587,0.0003140125058697996,1.1976773987081922e-05,1.1976773987081922e-05,0.010124443649925402,0.11405336405289222,0.004350117712490886,0.004350117712490886,3.677327609100779
0.588,0.00031417678647602677,1.2010053399888578e-05,1.2010053399888578e-05,0.010156709558086601,0.1141890507301216,0.004365111160292525,0.004365111160292525,3.691504506071964
0.589,0.00031434129340717973,1.2043347830963149e-05,1.2043347830963149e-05,0.010188985439765794,0.1143251150217146,0.004380134442718211,0.004380134442718211,3.7057076393934367
0.59,0.00031450596481647847,1.2076657125866892e-05,1.2076657125866892e-05,0.010221270984233151,0.11446153550818121,0.004395187605548767,0.004395187605548767,3.7199369887411633
0.591,0.0003146707425013895,1.2109981129957086e-05,1.2109981129957086e-05,0.010253565880423973,0.11459829204155295,0.0044102706947481436,0.0044102706947481436,3.7341925337305253
0.592,0.0003148355723198639,1.214331968874964e-05,1.214331968874964e-05,0.010285869816936856,0.11473536590112622,0.004425383756596347,0.004425383756596347,3.7484742539149893
0.593,0.00031500040458186764,1.2176672647641237e-05,1.2176672647641237e-05,0.010318182482031733,0.11487273994084522,0.004440526837589377,0.004440526837589377,3.762782128784746
0.594,0.000315165194414101,1.2210039852157214e-05,1.2210039852157214e-05,0.010350503563627628,0.11501039872751836,0.004455699984530591,0.004455699984530591,3.7771161377652183
0.595,0.00031532990209700543,1.224342114771038e-05,1.224342114771038e-05,0.010382832749300323,0.11514832866950078,0.004470903244443876,0.004470903244443876,3.791476260215551
0.596,0.00031549449337205066,1.227681637975958e-05,1.227681637975958e-05,0.01041516972627968,0.11528651813506496,0.004486136664632511,0.004486136664632511,3.805862475426943
0.597,0.00031565893971847927,1.2310225393726524e-05,1.2310225393726524e-05,0.01044751418144699,0.11542495756011423,0.004501400292649915,0.004501400292649915,3.820274762621001
0.598,0.0003158232185980993,1.2343648035088214e-05,1.2343648035088214e-05,0.010479865801332288,0.11556363954467364,0.004516694176334502,0.004516694176334502,3.834713100948068
0.599,0.00031598731366735446,1.2377084149321717e-05,1.2377084149321717e-05,0.010512224272111428,0.11570255893782544,0.004532018363790632,0.004532018363790632,3.8491774694854466
0.6,0.00031615121495570463,1.2410533581862603e-05,1.2410533581862603e-05,0.010544589279603332,0.11584171291068139,0.004547372903374499,0.004547372903374499,3.863667847235698
0.601,0.00031631491900957156,1.2443996178157841e-05,1.2443996178157841e-05,0.010576960509267134,0.11598110101706238,0.0045627578437145745,0.0045627578437145745,3.8781842131248663
0.602,0.00031647842900131486,1.2477471783703198e-05,1.2477471783703198e-05,0.010609337646199465,0.1161207252416328,0.004578173233726478,0.004578173233726478,3.8927265460007736
0.603,0.0003166417548030497,1.2510960243929795e-05,1.2510960243929795e-05,0.010641720375131752,0.11626059003535967,0.004593619122572511,0.004593619122572511,3.907294824631292
0.604,0.0003168049130245319,1.254446140428483e-05,1.254446140428483e-05,0.010674108380427648,0.1164007023379531,0.004609095559692377,0.004609095559692377,3.9218890277026666
0.605,0.00031696792701553435,1.2577975110296414e-05,1.2577975110296414e-05,0.01070650134608069,0.11654107158738106,0.004624602594828187,0.004624602594828187,3.9365091338179155
0.606,0.00031713082683247406,1.2611501207388098e-05,1.2611501207388098e-05,0.010738898955712,0.11668170971630737,0.004640140277957468,0.004640140277957468,3.95115512149522
0.607,0.0003172936491693401,1.2645039541113593e-05,1.2645039541113593e-05,0.010771300892568256,0.11682263113540889,0.00465570865938062,0.00465570865938062,3.965826969166434
0.608,0.0003174564372536652,1.2678589956879903e-05,1.2678589956879903e-05,0.010803706839519898,0.11696385270378082,0.004671307789620241,0.004671307789620241,3.9805246551756457
0.609,0.0003176192407075149,1.2712152300226847e-05,1.2712152300226847e-05,0.010836116479059542,0.11710539368635733,0.004686937719525176,0.004686937719525176,3.9952481577778296
0.61,0.0003177821153743923,1.2745726416657389e-05,1.2745726416657389e-05,0.010868529493300678,0.11724727569861469,0.004702598500209267,0.004702598500209267,4.009997455137579
0.611,0.00031794512311297476,1.277931215162232e-05,1.277931215162232e-05,0.010900945563976642,0.11738952263883218,0.004718290183046852,0.004718290183046852,4.02477252532795
0.612,0.0003181083315579701,1.2812909350715388e-05,1.2812909350715388e-05,0.010933364372439901,0.11753216060795416,0.004734012819745991,0.004734012819745991,4.039573346329396
0.613,0.00031827181384993695,1.2846517859384027e-05,1.2846517859384027e-05,0.010965785599661666,0.11767521781767358,0.0047497664622429105,0.0047497664622429105,4.0543998960288405
0.614,0.0003184356483344581,1.288013752321705e-05,1.288013752321705e-05,0.010998208926231766,0.11781872448682025,0.0047655511628094714,0.0047655511628094714,4.069252152218816
0.615,0.0003185999182325292,1.29137681876883e-05,1.29137681876883e-05,0.011030634032358929,0.11796271272668417,0.004781366973959675,0.004781366973959675,4.0841300925967685
0.616,0.0003187647112831895,1.294740969840495e-05,1.294740969840495e-05,0.011063060597871403,0.11810721641559706,0.004797213948542733,0.004797213948542733,4.099033694764471
0.617,0.000318930119360266,1.298106190087592e-05,1.298106190087592e-05,0.011095488302217781,0.11825227106341023,0.004813092139658634,0.004813092139658634,4.113962936227523
0.618,0.00031909623806443855,1.3014724640696162e-05,1.3014724640696162e-05,0.011127916824468407,0.11839791366626384,0.004829001600727637,0.004829001600727637,4.128917794395037
0.619,0.0003192631662928407,1.3048397763438793e-05,1.3048397763438793e-05,0.011160345843316894,0.11854418255241911,0.004844942385451597,0.004844942385451597,4.1438982465794
0.62,0.00031943100578773256,1.3082081114658584e-05,1.3082081114658584e-05,0.011192775037082167,0.11869111721967544,0.004860914547816495,0.004860914547816495,4.158904269996184
0.621,0.00031959986066622107,1.31157745400114e-05,1.31157745400114e-05,0.011225204083710721,0.11883875816506312,0.004876918142138113,0.004876918142138113,4.173935841764178
0.622,0.00031976983693322316,1.314947788504484e-05,1.314947788504484e-05,0.011257632660779235,0.11898714670758523,0.0048929532229855495,0.0048929532229855495,4.188992938905522
0.623,0.0003199410419795916,1.3183190995423149e-05,1.3183190995423149e-05,0.01129006044549755,0.11913632480468521,0.004909019845266113,0.004909019845266113,4.20407553834598
0.624,0.0003201135840676808,1.3216913716758351e-05,1.3216913716758351e-05,0.011322487114711831,0.11928633486325416,0.004925118064163869,0.004925118064163869,4.219183616915296
0.625,0.00032028757180645135,1.3250645894684916e-05,1.3250645894684916e-05,0.01135491234490823,0.11943721954592801,0.004941247935168723,0.004941247935168723,4.234317151347724
0.626,0.00032046311361871735,1.3284387374890003e-05,1.3284387374890003e-05,0.011387335812216537,0.11958902157361882,0.004957409514089052,0.004957409514089052,4.249476118282547
0.627,0.00032064031720238244,1.3318138003030143e-05,1.3318138003030143e-05,0.011419757192414347,0.11974178352494741,0.004973602857022003,0.004973602857022003,4.264660494264817
0.628,0.00032081928898849613,1.3351897624792786e-05,1.3351897624792786e-05,0.011452176160931315,0.1198955476336138,0.004989828020377792,0.004989828020377792,4.279870255746101
0.629,0.0003210001335982582,1.3385666085884225e-05,1.3385666085884225e-05,0.011484592392853614,0.120050355584488,0.005006085060876567,0.005006085060876567,4.295105379085311
0.63,0.0003211829533013365,1.3419443232038128e-05,1.3419443232038128e-05,0.011517005562928692,0.12020624830929535,0.005022374035553012,0.005022374035553012,4.310365840549674
0.631,0.0003213678474781344,1.345322890897748e-05,1.345322890897748e-05,0.011549415345570076,0.12036326578287657,0.005038695001743474,0.005038695001743474,4.3256516163156835
0.632,0.00032155491208812225,1.3487022962415125e-05,1.3487022962415125e-05,0.011581821414862378,0.1205214468208147,0.005055048017087542,0.005055048017087542,4.340962682470152
0.633,0.00032174423914678874,1.352082523817412e-05,1.352082523817412e-05,0.01161422344456639,0.12068082887938991,0.005071433139574562,0.005071433139574562,4.356299015011297
0.634,0.0003219359162134961,1.3554635582016763e-05,1.3554635582016763e-05,0.011646621108124313,0.12084144785872723,0.005087850427481012,0.005087850427481012,4.3716605898498875
0.635,0.00032213002589263483,1.3588453839704857e-05,1.3588453839704857e-05,0.011679014078664954,0.12100333791004922,0.005104299939394463,0.005104299939394463,4.387047382810361
0.636,0.00032232664535003356,1.3622279857101471e-05,1.3622279857101471e-05,0.011711402029009029,0.1211665312477862,0.00512078173425324,0.00512078173425324,4.40245936963201
0.637,0.00032252584584728256,1.3656113480014581e-05,1.3656113480014581e-05,0.011743784631674432,0.12133105796756502,0.00513729587128918,0.00513729587128918,4.4178965259701375
0.638,0.0003227276922956312,1.368995455431491e-05,1.368995455431491e-05,0.011776161558881539,0.1214969458707281,0.005153842410073349,0.005153842410073349,4.433358827397247
0.639,0.00032293224283187213,1.3723802925903154e-05,1.3723802925903154e-05,0.011808532482558358,0.12166422029632169,0.005170421410505229,0.005170421410505229,4.448846249404169
0.64,0.0003231395484178912,1.3757658440580593e-05,1.3757658440580593e-05,0.011840897074345727,0.1218329039612223,0.005187032932765442,0.005187032932765442,4.464358767401213
0.641,0.00032334965246581636,1.3791520944360995e-05,1.3791520944360995e-05,0.011873255005602282,0.12200301680916836,0.00520367703743474,0.00520367703743474,4.479896356719223
0.642,0.0003235625904906842,1.3825390283120645e-05,1.3825390283120645e-05,0.011905605947409414,0.12217457586946705,0.005220353785363663,0.005220353785363663,4.495458992610669
0.643,0.00032377838979182175,1.385926630281585e-05,1.385926630281585e-05,0.01193794957057599,0.12234759512587394,0.005237063237755998,0.005237063237755998,4.511046650250605
0.644,0.00032399706916496235,1.3893148849426553e-05,1.3893148849426553e-05,0.011970285545642955,0.12252208539646157,0.005253805456149086,0.005253805456149086,4.526659304737622
0.645,0.000324218638645978,1.3927037768994992e-05,1.3927037768994992e-05,0.012002613542887751,0.12269805422486443,0.005270580502429979,0.005270580502429979,4.542296931094719
0.646,0.000324443099287892,1.3960932907474087e-05,1.3960932907474087e-05,0.012034933232328406,0.12287550578358926,0.005287388438779636,0.005287388438779636,4.557959504270053
0.647,0.00032467044297170586,1.3994834110940504e-05,1.3994834110940504e-05,0.012067244283727619,0.12305444078965376,0.005304229327755079,0.005304229327755079,4.573646999137694
