,RMSE,RMSE,RMSE,RMSE,Normalized_RMSE_%,Normalized_RMSE_%,Normalized_RMSE_%,Normalized_RMSE_%
,Claude,GPT5,Grok,DeepSeek,Claude,GPT5,Grok,DeepSeek
0.497,5.056320625414117e-05,1.0978966953272393e-05,1.0978966953272393e-05,0.15238236858567739,0.0036619929973263805,0.00079514142949486,0.00079514142949486,11.036150751042523
0.498,5.073289307484694e-05,1.1022098141149584e-05,1.1022098141149584e-05,0.15280422854142472,0.0036762783077003264,0.0007986987897944662,0.0007986987897944662,11.072715090049448
0.499,5.090305199007467e-05,1.1065306931380854e-05,1.1065306931380854e-05,0.15322636140496707,0.003690617067102133,0.0008022664460598644,0.0008022664460598644,11.109350076718288
0.5,5.107368740136346e-05,1.1108593266603732e-05,1.1108593266603732e-05,0.1536487668339518,0.0037050097232322536,0.0008058444212332401,0.0008058444212332401,11.14605590563331
0.501,5.1244802818079586e-05,1.1151957088912588e-05,1.1151957088912588e-05,0.15407144448848442,0.003719456660301087,0.0008094327383208048,0.0008094327383208048,11.182832772316214
0.502,5.141640084364837e-05,1.119539834087159e-05,1.119539834087159e-05,0.15449439403127213,0.003733958197859145,0.0008130314204666898,0.0008130314204666898,11.219680873240524
0.503,5.1588483166479754e-05,1.1238916964319701e-05,1.1238916964319701e-05,0.15491761512776653,0.0037485145899634428,0.0008166404908666522,0.0008166404908666522,11.256600405845973
0.504,5.176105055363324e-05,1.128251290132921e-05,1.128251290132921e-05,0.15534110744630583,0.0037631260245393192,0.0008202599728380584,0.0008202599728380584,11.293591568552888
0.505,5.1934102848786014e-05,1.132618609380192e-05,1.132618609380192e-05,0.1557648706582554,0.0037777926230521787,0.0008238898897910057,0.0008238898897910057,11.330654560776518
0.506,5.21076389738051e-05,1.1369936483362016e-05,1.1369936483362016e-05,0.15618890443814726,0.003792514440439458,0.0008275302652209392,0.0008275302652209392,11.367789582941384
0.507,5.2281656933922926e-05,1.1413764011585653e-05,1.1413764011585653e-05,0.15661320846381624,0.003807291465303771,0.0008311811227257661,0.0008311811227257661,11.404996836495386
0.508,5.245615382662947e-05,1.1457668619973344e-05,1.1457668619973344e-05,0.15703778241653454,0.003822123620376503,0.0008348424860042896,0.0008348424860042896,11.442276523923887
0.509,5.263112585430884e-05,1.1501650249875441e-05,1.1501650249875441e-05,0.15746262598114255,0.0038370107632549407,0.0008385143788512159,0.0008385143788512159,11.47962884876359
0.51,5.280656834058725e-05,1.1545708842223774e-05,1.1545708842223774e-05,0.15788773884617657,0.0038519526874116147,0.0008421968251380096,0.0008421968251380096,11.517054015616226
0.511,5.2982475749643194e-05,1.1589844338115634e-05,1.1589844338115634e-05,0.15831312070399228,0.003866949123422251,0.000845889848855891,0.000845889848855891,11.554552230162
0.512,5.315884170952631e-05,1.1634056678546368e-05,1.1634056678546368e-05,0.15873877125088448,0.003881999740489633,0.0008495934740968066,0.0008495934740968066,11.592123699172824
0.513,5.333565903874918e-05,1.1678345804229577e-05,1.1678345804229577e-05,0.15916469018720147,0.003897104148210827,0.000853307725040739,0.000853307725040739,11.629768630525216
0.514,5.3512919775773054e-05,1.1722711655798787e-05,1.1722711655798787e-05,0.1595908772174555,0.003912261898561024,0.0008570326259708614,0.0008570326259708614,11.667487233212967
0.515,5.3690615211859046e-05,1.1767154173653908e-05,1.1767154173653908e-05,0.1600173320504271,0.003927472488129422,0.0008607682012627625,0.0008607682012627625,11.705279717359417
0.516,5.386873592668283e-05,1.181167329826647e-05,1.181167329826647e-05,0.1604440543992644,0.003942735360564093,0.0008645144754072133,0.0008645144754072133,11.743146294229419
0.517,5.404727182701747e-05,1.185626896989039e-05,1.185626896989039e-05,0.16087104398157648,0.003958049909249072,0.0008682714729894793,0.0008682714729894793,11.781087176240913
0.518,5.422621218787529e-05,1.1900941128355775e-05,1.1900941128355775e-05,0.16129830051952077,0.00397341548016997,0.0008720392186746455,0.0008720392186746455,11.81910257697614
0.519,5.440554569595833e-05,1.1945689713781501e-05,1.1945689713781501e-05,0.1617258237398842,0.0039888313749579145,0.0008758177372602559,0.0008758177372602559,11.857192711192427
0.52,5.458526049568965e-05,1.1990514666003571e-05,1.1990514666003571e-05,0.1621536133741577,0.004004296854132555,0.0008796070536349236,0.0008796070536349236,11.895357794832535
0.521,5.476534423724217e-05,1.203541592465523e-05,1.203541592465523e-05,0.16258166915860472,0.004019811140502198,0.0008834071927846419,0.0008834071927846419,11.933598045034636
0.522,5.494578412633417e-05,1.2080393429280288e-05,1.2080393429280288e-05,0.1630099908343222,0.004035373422704802,0.0008872181798015553,0.0008872181798015553,11.97191368014178
0.523,5.512656697600642e-05,1.21254471192167e-05,1.21254471192167e-05,0.16343857814729545,0.004050982858906258,0.0008910400398758797,0.0008910400398758797,12.010304919710943
0.524,5.5307679259414074e-05,1.2170576933739134e-05,1.2170576933739134e-05,0.16386743084844543,0.004066638580585613,0.0008948727983068375,0.0008948727983068375,12.048771984521574
0.525,5.5489107164223286e-05,1.2215782812111617e-05,1.2215782812111617e-05,0.16429654869366964,0.00408233969645104,0.0008987164805070192,0.0008987164805070192,12.087315096583735
0.526,5.567083664808581e-05,1.2261064693339168e-05,1.2261064693339168e-05,0.1647259314438755,0.004098085296448389,0.0009025711119845979,0.0009025711119845979,12.125934479145696
0.527,5.585285349478213e-05,1.2306422516050381e-05,1.2306422516050381e-05,0.16515557886500706,0.0041138744558326425,0.0009064367183351339,0.0009064367183351339,12.1646303567011
0.528,5.6035143370794384e-05,1.23518562190343e-05,1.23518562190343e-05,0.16558549072806428,0.004129706239285004,0.0009103133252815675,0.0009103133252815675,12.203402954995633
0.529,5.621769188244787e-05,1.2397365741082148e-05,1.2397365741082148e-05,0.16601566680911564,0.004145579705086135,0.0009142009586630941,0.0009142009586630941,12.242252501033208
0.53,5.64004846333926e-05,1.2442951020476808e-05,1.2442951020476808e-05,0.16644610688930384,0.00416149390932899,0.0009180996443980101,0.0009180996443980101,12.281179223081702
0.531,5.658350728141164e-05,1.2488611995536662e-05,1.2488611995536662e-05,0.16687681075484423,0.004177447910096694,0.0009220094085242713,0.0009220094085242713,12.320183350678187
0.532,5.6766745595365706e-05,1.2534348604401509e-05,1.2534348604401509e-05,0.16730777819701698,0.0041934407716652106,0.000925930277184205,0.000925930277184205,12.359265114633718
0.533,5.695018551138067e-05,1.2580160785358597e-05,1.2580160785358597e-05,0.16773900901215244,0.004209471568664946,0.000929862276649094,0.000929862276649094,12.398424747037678
0.534,5.7133813188462324e-05,1.2626048476024733e-05,1.2626048476024733e-05,0.16817050300161002,0.004225539390214858,0.0009338054332592444,0.0009338054332592444,12.437662481261638
0.535,5.73176150627421e-05,1.2672011614277243e-05,1.2672011614277243e-05,0.16860225997175074,0.004241643343970104,0.0009377597734932606,0.0009377597734932606,12.47697855196281
0.536,5.750157790088282e-05,1.2718050137714389e-05,1.2718050137714389e-05,0.16903427973390386,0.004257782560122128,0.000941725323928681,0.000941725323928681,12.516373195087077
0.537,5.76856888517679e-05,1.2764163984009614e-05,1.2764163984009614e-05,0.1694665621043275,0.004273956195286137,0.0009457021112686977,0.0009457021112686977,12.55584664787159
0.538,5.786993549697067e-05,1.2810353090324271e-05,1.2810353090324271e-05,0.16989910690416363,0.004290163436312408,0.0009496901622991746,0.0009496901622991746,12.595399148847008
0.539,5.8054305898970607e-05,1.285661739392238e-05,1.285661739392238e-05,0.17033191395938765,0.004306403503944508,0.0009536895039346765,0.0009536895039346765,12.635030937839323
0.54,5.823878864744424e-05,1.2902956832019991e-05,1.2902956832019991e-05,0.17076498310075275,0.004322675656348254,0.0009577001632078563,0.0009577001632078563,12.67474225597133
0.541,5.8423372903927016e-05,1.294937134133591e-05,1.294937134133591e-05,0.1711983141637296,0.004338979192532884,0.0009617221672366243,0.0009617221672366243,12.714533345663792
0.542,5.8608048443016185e-05,1.2995860858955835e-05,1.2995860858955835e-05,0.17163190698844125,0.004355313455528127,0.0009657555432888047,0.0009657555432888047,12.754404450636244
0.543,5.879280569236232e-05,1.3042425321377093e-05,1.3042425321377093e-05,0.17206576141959368,0.004371677835483305,0.0009698003187117412,0.0009698003187117412,12.79435581590751
0.544,5.897763576910125e-05,1.3089064665056358e-05,1.3089064665056358e-05,0.1724998773064027,0.004388071772513491,0.0009738565209734722,0.0009738565209734722,12.834387687795934
0.545,5.916253051343187e-05,1.3135778826701484e-05,1.3135778826701484e-05,0.17293425450251668,0.004404494759344266,0.000977924177685008,0.000977924177685008,12.87450031391936
0.546,5.934748252014024e-05,1.3182567742402955e-05,1.3182567742402955e-05,0.17336889286593646,0.004420946343813868,0.0009820033165362525,0.0009820033165362525,12.914693943194894
0.547,5.953248516622251e-05,1.3229431348296188e-05,1.3229431348296188e-05,0.17380379225893194,0.004437426131094485,0.0009860939653457944,0.0009860939653457944,12.954968825838439
0.548,5.971753263555557e-05,1.3276369580327098e-05,1.3276369580327098e-05,0.17423895254795596,0.004453933785702316,0.0009901961520440037,0.0009901961520440037,12.995325213364014
0.549,5.990261994056641e-05,1.3323382374418867e-05,1.3323382374418867e-05,0.17467437360355587,0.004470469033291906,0.0009943099046860076,0.0009943099046860076,13.035763358582978
0.55,6.008774294024025e-05,1.3370469666351667e-05,1.3370469666351667e-05,0.17511005530028334,0.004487031662184546,0.0009984352514432803,0.0009984352514432803,13.076283515603066
0.551,6.0272898355183044e-05,1.3417631391612366e-05,1.3417631391612366e-05,0.1755459975166022,0.004503621524683135,0.0010025722205929592,0.0010025722205929592,13.116885939827322
0.552,6.0458083778654576e-05,1.3464867485783844e-05,1.3464867485783844e-05,0.1759822001347951,0.004520238538091585,0.0010067208405474697,0.0010067208405474697,13.157570887952968
0.553,6.064329768466135e-05,1.3512177884088299e-05,1.3512177884088299e-05,0.17641866304086914,0.004536882685518983,0.0010108811398209677,0.0010108811398209677,13.198338617970167
0.554,6.082853943222582e-05,1.3559562521609771e-05,1.3559562521609771e-05,0.17685538612446103,0.004553554016401482,0.0010150531470465042,0.0010150531470465042,13.239189389160819
0.555,6.10138092660378e-05,1.3607021333439822e-05,1.3607021333439822e-05,0.1772923692787416,0.004570252646756133,0.0010192368909874973,0.0010192368909874973,13.28012346209724
0.556,6.119910831386532e-05,1.3654554254571753e-05,1.3654554254571753e-05,0.1777296124003205,0.0045869787591937645,0.0010234324005304056,0.0010234324005304056,13.32114109864096
0.557,6.138443858031221e-05,1.3702161219820682e-05,1.3702161219820682e-05,0.17816711538915148,0.004603732602658921,0.0010276397046793085,0.0010276397046793085,13.362242561941482
0.558,6.156980293716353e-05,1.3749842163598047e-05,1.3749842163598047e-05,0.17860487814843787,0.004620514491913761,0.0010318588325395489,0.0010318588325395489,13.40342811643514
0.559,6.17552051099423e-05,1.379759702060643e-05,1.379759702060643e-05,0.17904290058453926,0.004637324806736519,0.001036089813370419,0.001036089813370419,13.444698027844018
0.56,6.194064966161359e-05,1.3845425725049865e-05,1.3845425725049865e-05,0.17948118260687942,0.004654163990903578,0.001040332676526507,0.001040332676526507,13.486052563174988
0.561,6.212614197256122e-05,1.389332821112531e-05,1.389332821112531e-05,0.17991972412785553,0.00467103255088845,0.001044587451495142,0.001044587451495142,13.527491990718833
0.562,6.231168821720838e-05,1.3941304413129396e-05,1.3941304413129396e-05,0.18035852506274955,0.004687931054304285,0.0010488541679050448,0.0010488541679050448,13.569016580049595
0.5630000000000001,6.249729533818683e-05,1.3989354264839636e-05,1.3989354264839636e-05,0.18079758532964124,0.00470486012815691,0.001053132855480388,0.001053132855480388,13.610626602023993
0.5640000000000001,6.26829710165484e-05,1.4037477700074262e-05,1.4037477700074262e-05,0.1812369048493238,0.004721820456793993,0.0010574235440834717,0.0010574235440834717,13.652322328781121
0.5650000000000001,6.28687236397188e-05,1.4085674652384646e-05,1.4085674652384646e-05,0.18167648354522184,0.004738812779677142,0.001061726263692178,0.001061726263692178,13.69410403374227
0.5660000000000001,6.305456226601452e-05,1.4133945055616797e-05,1.4133945055616797e-05,0.1821163213433119,0.004755837888887128,0.0010660410444428882,0.0010660410444428882,13.735971991610985
0.5670000000000001,6.324049658740986e-05,1.4182288842902656e-05,1.4182288842902656e-05,0.18255641817204651,0.00477289662648836,0.001070367916555065,0.001070367916555065,13.777926478373434
0.5680000000000001,6.342653688887982e-05,1.4230705947471413e-05,1.4230705947471413e-05,0.1829967739622805,0.004789989881625433,0.0010747069103929886,0.0010747069103929886,13.819967771298906
0.5690000000000001,6.361269400565695e-05,1.4279196302578857e-05,1.4279196302578857e-05,0.1834373886472014,0.004807118587451673,0.001079058056461087,0.001079058056461087,13.862096148940669
0.5700000000000001,6.379897927861438e-05,1.4327759841280106e-05,1.4327759841280106e-05,0.18387826216226258,0.004824283717904855,0.0010834213853874038,0.0010834213853874038,13.904311891137045
0.5710000000000001,6.398540450742554e-05,1.4376396496302216e-05,1.4376396496302216e-05,0.18431939444512035,0.004841486284302954,0.0010877969279145644,0.0010877969279145644,13.946615279012814
0.5720000000000001,6.417198190180099e-05,1.4425106200258003e-05,1.4425106200258003e-05,0.18476078543557478,0.004858727331781745,0.0010921847149165398,0.0010921847149165398,13.98900659498091
0.5730000000000001,6.435872403106118e-05,1.4473888885781882e-05,1.4473888885781882e-05,0.18520243507551376,0.004876007935593091,0.0010965847774095689,0.0010965847774095689,14.031486122744367
0.5740000000000001,6.454564377259513e-05,1.4522744485416136e-05,1.4522744485416136e-05,0.18564434330886145,0.004893329197304937,0.0011009971465442063,0.0011009971465442063,14.074054147298643
0.5750000000000001,6.473275425887835e-05,1.4571672931295087e-05,1.4571672931295087e-05,0.1860865100815304,0.004910692240877668,0.001105421853582008,0.001105421853582008,14.116710954934259
0.5760000000000001,6.492006882343306e-05,1.4620674155619622e-05,1.4620674155619622e-05,0.1865289353413775,0.004928098208645269,0.0011098589299321235,0.0011098589299321235,14.15945683323971
0.577,6.510760094604375e-05,1.4669748090535715e-05,1.4669748090535715e-05,0.18697161903816406,0.004945548257224578,0.00111430840714276,0.00111430840714276,14.202292071104758
0.578,6.529536419764625e-05,1.4718894667825722e-05,1.4718894667825722e-05,0.18741456112351979,0.004963043553383971,0.0011187703168783836,0.0011187703168783836,14.245216958724013
0.579,6.548337218457051e-05,1.4768113819118933e-05,1.4768113819118933e-05,0.18785776155091075,0.004980585269846914,0.0011232446909363275,0.0011232446909363275,14.288231787600886
0.58,6.56716384925396e-05,1.48174054761554e-05,1.48174054761554e-05,0.18830122027561105,0.004998174581060584,0.0011277315612675195,0.0011277315612675195,14.331336850551804
0.581,6.586017663123817e-05,1.4866769570392956e-05,1.4866769570392956e-05,0.18874493725467886,0.0050158126589913135,0.0011322309599472744,0.0011322309599472744,14.374532441710844
0.582,6.604899997887866e-05,1.491620603321088e-05,1.491620603321088e-05,0.18918891244693556,0.0050335006689032555,0.0011367429191914379,0.0011367429191914379,14.417818856534591
0.583,6.623812172743783e-05,1.4965714795676779e-05,1.4965714795676779e-05,0.18963314581294963,0.005051239765171441,0.001141267471339291,0.001141267471339291,14.46119639180743
0.584,6.642755482857137e-05,1.501529578882534e-05,1.501529578882534e-05,0.19007763731502297,0.005069031087129858,0.0011458046488754463,0.0011458046488754463,14.504665345647005
0.585,6.66173119404477e-05,1.506494894376057e-05,1.506494894376057e-05,0.19052238691718185,0.00508687575497307,0.0011503544844383552,0.0011503544844383552,14.54822601751015
0.586,6.680740537628695e-05,1.5114674191082657e-05,1.5114674191082657e-05,0.1909673945851707,0.0051047748657715615,0.0011549170107772431,0.0011549170107772431,14.591878708198976
0.587,6.699784705364807e-05,1.5164471461434824e-05,1.5164471461434824e-05,0.19141266028644938,0.005122729489528098,0.0011594922607945134,0.0011594922607945134,14.635623719867375
0.588,6.718864844571366e-05,1.5214340685513241e-05,1.5214340685513241e-05,0.19185818399019344,0.0051407406653708075,0.0011640802675472353,0.0011640802675472353,14.679461356027662
0.589,6.737982053469281e-05,1.5264281793316317e-05,1.5264281793316317e-05,0.19230396566729793,0.005158809397892756,0.001168681064190408,0.001168681064190408,14.72339192155768
0.59,6.757137376612063e-05,1.531429471555939e-05,1.531429471555939e-05,0.192750005290383,0.0051769366535450445,0.0011732946840858974,0.0011732946840858974,14.767415722707947
0.591,6.776331800718249e-05,1.536437938190513e-05,1.536437938190513e-05,0.19319630283380354,0.005195123357323428,0.001177921160667685,0.001177921160667685,14.81153306710925
0.592,6.795566250551916e-05,1.5414535722492635e-05,1.5414535722492635e-05,0.19364285827365987,0.005213370389477872,0.001182560527559646,0.001182560527559646,14.855744263780332
0.593,6.814841585193951e-05,1.5464763667010918e-05,1.5464763667010918e-05,0.19408967158781187,0.005231678582508163,0.001187212818505286,0.001187212818505286,14.90004962313588
0.594,6.834158594499286e-05,1.5515063145319414e-05,1.5515063145319414e-05,0.1945367427558945,0.005250048718289532,0.0011918780674160408,0.0011918780674160408,14.944449456994688
0.595,6.853517995901758e-05,1.5565434086853164e-05,1.5565434086853164e-05,0.19498407175933552,0.005268481525453101,0.0011965563083263463,0.0011965563083263463,14.988944078588021
0.596,6.87292043147081e-05,1.5615876420977372e-05,1.5615876420977372e-05,0.19543165858137485,0.005286977676948649,0.0012012475754215603,0.0012012475754215603,15.033533802568178
0.597,6.892366465299211e-05,1.566639007691339e-05,1.566639007691339e-05,0.1958795032070851,0.005305537787851426,0.0012059519030330065,0.0012059519030330065,15.078218945017152
0.598,6.911856581193247e-05,1.5716974983837016e-05,1.5716974983837016e-05,0.19632760562339382,0.005324162413392171,0.0012106693256462766,0.0012106693256462766,15.12299982345554
0.599,6.93139118071463e-05,1.5767631070729995e-05,1.5767631070729995e-05,0.1967759658191063,0.0053428520472492864,0.001215399877890539,0.001215399877890539,15.167876756851479
0.6,6.950970581542501e-05,1.5818358266521606e-05,1.5818358266521606e-05,0.1972245837849295,0.005361607120080007,0.0012201435945501863,0.0012201435945501863,15.21285006562976
0.601,6.970595016204291e-05,1.586915649975192e-05,1.586915649975192e-05,0.1976734595134965,0.0053804279983293195,0.0012249005105396092,0.0012249005105396092,15.257920071681049
0.602,6.990264631095684e-05,1.592002569918738e-05,1.592002569918738e-05,0.19812259299939097,0.005399314983256304,0.0012296706609514227,0.0012296706609514227,15.303087098371105
0.603,7.009979485942983e-05,1.5970965793005114e-05,1.5970965793005114e-05,0.19857198423917238,0.005418268310297471,0.0012344540809942734,0.0012344540809942734,15.348351470550192
0.604,7.02973955353181e-05,1.6021976709564248e-05,1.6021976709564248e-05,0.19902163323140065,0.005437288148632435,0.0012392508060531289,0.0012392508060531289,15.393713514562416
0.605,7.049544719831013e-05,1.607305837711113e-05,1.607305837711113e-05,0.19947153997666056,0.005456374601052721,0.0012440608716673145,0.0012440608716673145,15.43917355825517
0.606,7.069394784499033e-05,1.6124210723583633e-05,1.6124210723583633e-05,0.19992170447758595,0.005475527704125254,0.0012488843135161276,0.0012488843135161276,15.484731930988588
0.607,7.089289461668909e-05,1.6175433676977905e-05,1.6175433676977905e-05,0.20037212673888294,0.00549474742857147,0.001253721167447989,0.001253721167447989,15.530388963644965
0.608,7.109228381176266e-05,1.6226727164887546e-05,1.6226727164887546e-05,0.20082280676735237,0.005514033679990636,0.0012585714694455315,0.0012585714694455315,15.57614498863821
0.609,7.12921109003434e-05,1.62780911149099e-05,1.62780911149099e-05,0.20127374457191116,0.005533386299776906,0.0012634352556578426,0.0012634352556578426,15.622000339923236
0.61,7.149237054295613e-05,1.6329525454734932e-05,1.6329525454734932e-05,0.20172494016361214,0.005552805066339553,0.0012683125624081946,0.0012683125624081946,15.667955353005311
0.611,7.169305661278683e-05,1.638103011118979e-05,1.638103011118979e-05,0.20217639355566322,0.005572289696611215,0.0012732034261206367,0.0012732034261206367,15.714010364949399
0.612,7.189416221984215e-05,1.6432605012054373e-05,1.6432605012054373e-05,0.20262810476344362,0.005591839847708622,0.0012781078834618045,0.0012781078834618045,15.760165714389338
0.613,7.20956797401599e-05,1.6484250083872237e-05,1.6484250083872237e-05,0.20308007380451978,0.005611455118992544,0.0012830259711716393,0.0012830259711716393,15.806421741537054
0.614,7.229760084590792e-05,1.6535965253813148e-05,1.6535965253813148e-05,0.20353230069865844,0.005631135054204722,0.0012879577262089595,0.0012879577262089595,15.852778788191596
0.615,7.24999165398763e-05,1.6587750448527778e-05,1.6587750448527778e-05,0.20398478546783774,0.005650879143955457,0.0012929031856632165,0.0012929031856632165,15.899237197748079
0.616,7.270261719175564e-05,1.6639605594767758e-05,1.6639605594767758e-05,0.2044375281362567,0.005670686828360194,0.0012978623868035684,0.0012978623868035684,15.945797315206562
0.617,7.290569257755933e-05,1.669153061883378e-05,1.669153061883378e-05,0.20489052873034178,0.005690557499931965,0.0013028353670366901,0.0013028353670366901,15.992459487180755
0.618,7.310913192072716e-05,1.674352544729067e-05,1.674352544729067e-05,0.20534378727875138,0.005710490506616709,0.001307822163963367,0.001307822163963367,16.039224061906594
0.619,7.33129239362332e-05,1.6795590006218667e-05,1.6795590006218667e-05,0.20579730381237793,0.005730485155075698,0.0013128228153209158,0.0013128228153209158,16.086091389250736
0.62,7.351705687609587e-05,1.6847724221598944e-05,1.6847724221598944e-05,0.20625107836434722,0.0057505407140910235,0.001317837359014082,0.001317837359014082,16.13306182071883
0.621,7.372151857676287e-05,1.689992801960258e-05,1.689992801960258e-05,0.20670511097001523,0.005770656418131834,0.0013228658331385112,0.0013228658331385112,16.180135709463688
0.622,7.392629650880248e-05,1.6952201325760285e-05,1.6952201325760285e-05,0.20715940166696237,0.0057908314711160105,0.0013279082759166533,0.0013279082759166533,16.227313410293284
0.623,7.413137782683144e-05,1.700454406592113e-05,1.700454406592113e-05,0.2076139504949848,0.005811065050206085,0.0013329647257736275,0.0013329647257736275,16.274595279678607
0.624,7.433674942196142e-05,1.7056956165480323e-05,1.7056956165480323e-05,0.2080687574960833,0.005831356309818675,0.001338035221277635,0.001338035221277635,16.321981675761347
0.625,7.454239797427594e-05,1.710943754988285e-05,1.710943754988285e-05,0.20852382271444922,0.005851704385653245,0.0013431198011802663,0.0013431198011802663,16.369472958361385
0.626,7.474831000663226e-05,1.7161988144332967e-05,1.7161988144332967e-05,0.20897914619644767,0.005872108398842107,0.001348218504394608,0.001348218504394608,16.417069488984172
0.627,7.495447193871988e-05,1.7214607873960266e-05,1.7214607873960266e-05,0.20943472799059815,0.00589256746013834,0.0013533313700091415,0.0013533313700091415,16.46477163082793
0.628,7.516087014195123e-05,1.726729666362619e-05,1.726729666362619e-05,0.2098905681475525,0.005913080674187223,0.0013584584372734203,0.0013584584372734203,16.512579748790667
0.629,7.536749099373635e-05,1.7320054438267137e-05,1.7320054438267137e-05,0.21034666672006969,0.005933647143767631,0.001363599745625933,0.001363599745625933,16.560494209477035
0.63,7.557432093248938e-05,1.7372881122572138e-05,1.7372881122572138e-05,0.2108030237629888,0.0059542659741095814,0.001368755334669662,0.001368755334669662,16.608515381205063
0.631,7.57813465118272e-05,1.742577664102948e-05,1.742577664102948e-05,0.21125963933319894,0.005974936277166965,0.0013739252441766266,0.0013739252441766266,16.65664363401273
0.632,7.598855445439829e-05,1.7478740917994307e-05,1.7478740917994307e-05,0.21171651348960677,0.005995657175879913,0.0013791095140941016,0.0013791095140941016,16.704879339664345
0.633,7.619593170489136e-05,1.753177387778831e-05,1.753177387778831e-05,0.2121736462931016,0.006016427808391267,0.001384308184553402,0.001384308184553402,16.753222871656845
0.634,7.640346548221716e-05,1.7584875444587394e-05,1.7584875444587394e-05,0.21263103780651835,0.006037247332216473,0.0013895212958619507,0.0013895212958619507,16.801674605225916
0.635,7.661114333060749e-05,1.7638045542218525e-05,1.7638045542218525e-05,0.2130886880945983,0.006058114928346527,0.0013947488884881345,0.0013947488884881345,16.850234917352022
0.636,7.681895316899124e-05,1.7691284094656163e-05,1.7691284094656163e-05,0.2135465972239475,0.0060790298052330275,0.0013999910031014561,0.0013999910031014561,16.898904186766288
0.637,7.702688333930836e-05,1.7744591025571537e-05,1.7744591025571537e-05,0.21400476526299358,0.006099991202707168,0.001405247680537854,0.001405247680537854,16.94768279395627
0.638,7.723492265267694e-05,1.7797966258523964e-05,1.7797966258523964e-05,0.2144631922819405,0.006120998395746431,0.0014105189618157585,0.0014105189618157585,16.996571121171662
0.639,7.74430604338119e-05,1.7851409717038514e-05,1.7851409717038514e-05,0.21492187835272172,0.006142050698119884,0.001415804888143205,0.001415804888143205,17.045569552429882
0.64,7.765128656366735e-05,1.7904921324144546e-05,1.7904921324144546e-05,0.21538082354895194,0.0061631474659092945,0.0014211055008821875,0.0014211055008821875,17.094678473521586
0.641,7.785959151878735e-05,1.7958501003331777e-05,1.7958501003331777e-05,0.21584002794587714,0.0061842881007851385,0.0014264208416254536,0.0014264208416254536,17.143898272016127
0.642,7.806796640974465e-05,1.8012148677309294e-05,1.8012148677309294e-05,0.2162994916203236,0.006205472053225454,0.001431750952099,0.001431750952099,17.193229337266935
0.643,7.827640301555168e-05,1.8065864269109666e-05,1.8065864269109666e-05,0.21675921465064604,0.006226698825429445,0.0014370958742506816,0.0014370958742506816,17.242672060416908
0.644,7.848489381638498e-05,1.8119647701471935e-05,1.8119647701471935e-05,0.2172191971166744,0.006247967974110685,0.001442455650202209,0.001442455650202209,17.292226834403703
0.645,7.869343202298855e-05,1.8173498896978603e-05,1.8173498896978603e-05,0.21767943909966034,0.006269279113039118,0.0014478303222609976,0.0014478303222609976,17.341894053965092
0.646,7.890201160334273e-05,1.8227417777988596e-05,1.8227417777988596e-05,0.21813994068222298,0.006290631915377365,0.0014532199329158055,0.0014532199329158055,17.391674115644236
0.647,7.911062730605738e-05,1.8281404266862858e-05,1.8281404266862858e-05,0.2186007019482943,0.006312026115767121,0.0014586245248557066,0.0014586245248557066,17.441567417795053
0.648,7.931927468088483e-05,1.8335458285807134e-05,1.8335458285807134e-05,0.21906172298306437,0.006333461512195939,0.0014640441409585793,0.0014640441409585793,17.491574360587556
0.649,7.952795009583634e-05,1.838957975689292e-05,1.838957975689292e-05,0.21952300387292648,0.006354937967602025,0.0014694788242937855,0.0014694788242937855,17.541695346013256
0.65,7.973665075118216e-05,1.8443768602021922e-05,1.8443768602021922e-05,0.2199845447054225,0.00637645541123808,0.001474928618120345,0.001474928618120345,17.591930777890617
0.651,7.994537469013266e-05,1.849802474265641e-05,1.849802474265641e-05,0.22044634556918882,0.006398013839776751,0.0014803935658663696,0.0014803935658663696,17.64228106187062
0.652,8.015412080547548e-05,1.8552348100864927e-05,1.8552348100864927e-05,0.2209084065539021,0.006419613318098237,0.001485873711213749,0.001485873711213749,17.69274660544232
0.653,8.036288884414708e-05,1.8606738597910376e-05,1.8606738597910376e-05,0.22137072775022656,0.006441253979916974,0.001491369097986251,0.001491369097986251,17.743327817938614
0.654,8.057167940723227e-05,1.866119615497869e-05,1.866119615497869e-05,0.22183330924976177,0.006462936028045463,0.001496879770208804,0.001496879770208804,17.794025110542073
0.655,8.078049394665499e-05,1.871572069359583e-05,1.871572069359583e-05,0.22229615114499102,0.006484659734394768,0.001502405772142043,0.001502405772142043,17.844838896290856
0.656,8.098933475947948e-05,1.8770312134530806e-05,1.8770312134530806e-05,0.22275925352923176,0.006506425439784042,0.0015079471481953838,0.0015079471481953838,17.895769590084875
0.657,8.119820497732711e-05,1.8824970398892167e-05,1.8824970398892167e-05,0.2232226164965867,0.006528233553357535,0.0015135039430160522,0.0015135039430160522,17.946817608692022
0.658,8.140710855379192e-05,1.8879695407426152e-05,1.8879695407426152e-05,0.2236862401418967,0.006550084551838897,0.0015190762014338317,0.0015190762014338317,17.99798337075462
0.659,8.161605024793014e-05,1.8934487080574782e-05,1.8934487080574782e-05,0.22415012456069533,0.006571978978466902,0.0015246639684667472,0.0015246639684667472,18.049267296796035
