X,Y,Z,U1,U2,U3,E11,E22,E33,E12,E13,E23,S11,S22,S33,S12,S13,S23
0.92,0.96,1,-0.110258146,-0.110759692,0.006466065,0.000101729,0.00014849,0,0.012543776,-0.001958561,-0.001012688,1290.356161,1390.557276,1072.365375,26879.52069,-4196.915636,-2170.045372
0.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.92,1,0.04,-0.007785693,-0.007821624,0.000435266,0.00043545,0,0.010699366,0.000691626,-0.096700977,-0.09699788,48653.75133,47720.6433,70647.85691,1482.056133,-207216.3786,-207852.601
0.92,1,0.08,-0.015439608,-0.015519661,0.000855949,0.000655841,0,0.010377322,0.001324574,-0.094981884,-0.095169253,48690.35562,47284.98239,69522.10036,2838.372382,-203532.6076,-203934.1144
0.92,1,0.12,-0.022924875,-0.023048705,0.001265452,0.000768431,0,0.010112969,0.001904067,-0.092809646,-0.092856445,48281.20783,46634.57019,68305.21765,4080.143356,-198877.8135,-198978.0956
0.92,1,0.16,-0.030210827,-0.030376692,0.001664987,0.000823691,0,0.009865341,0.002439517,-0.09026677,-0.090180579,47575.19128,45810.13827,66950.15439,5227.535882,-193428.7935,-193244.0983
0.92,1,0.2,-0.037271559,-0.037477598,0.002054679,0.000846037,0,0.00961374,0.00293931,-0.087414317,-0.087204082,46640.55336,44827.61676,65428.48853,6298.521255,-187316.3946,-186865.8893
0.92,1,0.24,-0.044084804,-0.044329345,0.002434086,0.000848267,0,0.009347079,0.003410411,-0.084297089,-0.08396952,45512.05312,43694.33915,63723.79476,7308.022651,-180636.6199,-179934.686
0.92,1,0.28,-0.050631091,-0.050912721,0.002802445,0.000837514,0,0.009058955,0.003858423,-0.080948447,-0.080508407,44208.11351,42413.44053,61825.48782,8268.048569,-173460.9574,-172518.0158
0.92,1,0.32,-0.056893146,-0.05721069,0.003158802,0.000817915,0,0.008745573,0.004287659,-0.07739391,-0.076845101,42739.05109,40986.37606,59726.88906,9187.841621,-165844.0922,-164668.0739
0.92,1,0.36,-0.062855473,-0.063207937,0.003502091,0.000791917,0,0.008404792,0.004701183,-0.073653712,-0.072999169,41111.43284,39414.468,57424.73716,10073.96266,-157829.3828,-156426.7912
0.92,1,0.4,-0.068504061,-0.068890557,0.003831186,0.000760978,0,0.008035653,0.005100821,-0.069744666,-0.068987052,39330.50912,37699.84304,54919.09849,10930.33047,-149452.8565,-147829.3981
0.92,1,0.44,-0.073826203,-0.074245865,0.004144943,0.00072596,0,0.007638103,0.005487182,-0.065681584,-0.064823341,37401.61245,35845.98377,52213.34698,11758.24777,-140746.2517,-138907.1603
0.92,1,0.48,-0.078810403,-0.079262292,0.004442234,0.000687369,0,0.007212837,0.005859676,-0.061478399,-0.060521814,35330.95759,33858.02491,49314.10469,12556.44898,-131739.4271,-129689.6021
0.92,1,0.52,-0.083446341,-0.083929356,0.00472197,0.000645493,0,0.006761175,0.006216565,-0.057149081,-0.056096308,33126.06287,31742.86383,46231.0967,13321.21139,-122462.3161,-120206.3741
0.92,1,0.56,-0.087724907,-0.088237701,0.004983128,0.000600501,0,0.00628496,0.00655507,-0.05270837,-0.051561454,30795.90333,29509.1158,42976.88617,14046.57863,-112946.5078,-110488.829
0.92,1,0.6,-0.091638283,-0.092179188,0.005224767,0.0005525,0,0.005786448,0.00687155,-0.048172352,-0.046933276,28350.85088,27166.92211,39566.45441,14724.74903,-103226.4684,-100571.3059
0.92,1,0.64,-0.095180044,-0.095747025,0.005446044,0.000501584,0,0.005268191,0.007161783,-0.043558832,-0.04222963,25802.43277,24727.60942,36016.59078,15346.67862,-93340.35446,-90492.06416
0.92,1,0.68,-0.098345293,-0.098935929,0.005646222,0.000447877,0,0.00473287,0.007421369,-0.038887487,-0.037470422,23162.93926,22203.20191,32345.06552,15902.93396,-83330.32882,-80293.76046
0.92,1,0.72,-0.101130784,-0.101742293,0.005824674,0.000391592,0,0.004183096,0.007646239,-0.034179716,-0.032677546,20444.93196,19605.80547,28569.58173,16384.79839,-73242.24825,-70023.31238
0.92,1,0.76,-0.103535021,-0.104164336,0.00598087,0.00033312,0,0.00362116,0.007833271,-0.029458134,-0.027874448,17660.74661,16946.91721,24706.54642,16785.58173,-63124.57326,-59730.96062
0.92,1,0.8,-0.10555831,-0.106202205,0.006114366,0.000273177,0,0.003048735,0.007980936,-0.024745631,-0.02308522,14822.145,14236.76571,20769.76927,17102.00533,-53026.35309,-49468.32792
0.92,1,0.84,-0.107202714,-0.107857972,0.006224769,0.00021303,0,0.002466536,0.008089869,-0.020063952,-0.018333141,11940.34764,11483.85406,16769.28751,17335.43371,-42994.18251,-39285.30228
0.92,1,0.88,-0.108471908,-0.109135507,0.006311689,0.000154848,0,0.001873973,0.008163219,-0.015431794,-0.013638639,9026.766109,8694.948011,12710.60392,17492.6126,-33068.13026,-29225.65572
0.92,1,0.92,-0.109370876,-0.110040154,0.006374687,0.00010223,0,0.001268791,0.008206557,-0.010862523,-0.009016666,6094.865092,5875.801503,8594.638667,17585.47946,-23276.83424,-19321.427
0.92,1,0.96,-0.109905462,-0.110578174,0.006413192,6.11E-05,0,0.000646594,0.008227141,-0.006361755,-0.004473408,3163.853049,3032.940681,4418.498653,17629.58686,-13632.33178,-9585.873993
0.92,1,1,-0.110081766,-0.110755899,0.006426414,4.15E-05,0,0,0.008232361,-0.001925409,0,266.5920188,177.7280126,177.7280126,17640.77449,-4125.877101,0
0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,0,0.04,-0.010785599,-0.007737905,0.001079235,0.001046027,0,0.026666773,0.00033364,-0.133353543,-0.095958143,121010.6263,118769.1406,175912.2252,714.9419738,-285757.592,-205624.5926
0.96,0,0.08,-0.021248588,-0.015353303,0.002133342,0.001429594,0,0.026169161,0.00063273,-0.129481888,-0.094141918,121343.7965,118280.3806,174357.155,1355.849927,-277461.189,-201732.6808
0.96,0,0.12,-0.031358198,-0.022800611,0.003172768,0.001620802,0,0.02581178,0.000902699,-0.125266044,-0.091838345,121041.354,117568.2076,172879.1649,1934.354844,-268427.2366,-196796.4536
0.96,0,0.16,-0.041101168,-0.030047438,0.004198284,0.001735915,0,0.025442984,0.001148757,-0.120918473,-0.089167462,120200.8156,116480.9969,171001.6767,2461.621799,-259111.0138,-191073.1336
0.96,0,0.2,-0.050472404,-0.037067405,0.005208206,0.001817745,0,0.025019728,0.0013748,-0.116531701,-0.086191654,118912.9115,115017.7429,168631.4457,2946.000917,-249710.7886,-184696.4007
0.96,0,0.24,-0.059470023,-0.043838103,0.006199862,0.001886311,0,0.024522643,0.001583806,-0.112138424,-0.082954098,117223.3241,113181.2299,165729.7507,3393.869978,-240296.6237,-177758.7822
0.96,0,0.28,-0.068092795,-0.050340061,0.007170018,0.001952514,0,0.023939636,0.001778054,-0.10774007,-0.079487635,115150.3198,110966.3603,162265.581,3810.114905,-230871.5785,-170330.646
0.96,0,0.32,-0.076338643,-0.056556124,0.008115033,0.00202303,0,0.023261563,0.001959244,-0.10331973,-0.075818609,112697.6041,108362.5402,158208.7465,4198.38022,-221399.4223,-162468.4483
0.96,0,0.36,-0.084203681,-0.062471039,0.009030943,0.002102363,0,0.022480919,0.002128572,-0.098848687,-0.071969122,109861.9833,105356.9203,153530.3175,4561.224938,-211818.6146,-154219.5468
0.96,0,0.4,-0.091681585,-0.068071184,0.009913507,0.002193783,0,0.021591554,0.002286781,-0.094290094,-0.067958538,106638.1224,101937.1584,148204.7736,4900.245026,-202050.2013,-145625.4388
0.96,0,0.44,-0.098763161,-0.073344405,0.010758267,0.002299701,0,0.020588861,0.002434223,-0.089601446,-0.063804582,103021.7704,98093.83938,142212.8281,5216.192376,-192003.0993,-136724.104
0.96,0,0.48,-0.105436105,-0.078279917,0.011560616,0.0024217,0,0.019470277,0.002570917,-0.084736745,-0.059524152,99012.11797,93822.7605,135544.7833,5509.107996,-181578.7402,-127551.7552
0.96,0,0.52,-0.111684941,-0.082868269,0.012315889,0.002560304,0,0.018236033,0.002696625,-0.079649024,-0.055133929,94613.52456,89127.15939,128204.3739,5778.481244,-170676.48,-118144.1346
0.96,0,0.56,-0.117491201,-0.087101346,0.013019498,0.002714496,0,0.016890123,0.00281094,-0.074293785,-0.050650793,89836.57714,84019.79924,120212.921,6023.44219,-159200.968,-108537.4136
0.96,0,0.6,-0.122833909,-0.090972396,0.013667099,0.00288102,0,0.015441399,0.002913395,-0.068633843,-0.046092064,84698.26617,78524.65189,111613.3636,6242.988222,-147072.521,-98768.70895
0.96,0,0.64,-0.127690472,-0.094476076,0.01425481,0.003053512,0,0.013904629,0.003003578,-0.062645924,-0.04147556,79220.98667,72677.74735,102473.3817,6436.237675,-134241.2658,-88876.19972
0.96,0,0.68,-0.132038094,-0.097608486,0.01477947,0.003221652,0,0.012301227,0.003081256,-0.056329071,-0.03681945,73430.16071,66526.62151,92886.39306,6602.692073,-120705.1525,-78898.82182
0.96,0,0.72,-0.135855769,-0.100367188,0.015238909,0.003370667,0,0.010659147,0.003146488,-0.049714294,-0.032141909,67350.63334,60127.77487,82968.80383,6742.475177,-106530.6296,-68875.51883
0.96,0,0.76,-0.139126883,-0.102751191,0.015632201,0.003481776,0,0.009011308,0.003199702,-0.042873847,-0.027460557,61002.73369,53541.78556,72851.73021,6856.503494,-91872.52842,-58844.05091
0.96,0,0.8,-0.141842247,-0.104760877,0.015959813,0.003534382,0,0.00739177,0.003241716,-0.035927017,-0.022791722,54400.04338,46826.36728,62665.87481,6946.533364,-76986.46413,-48839.40508
0.96,0,0.84,-0.144003172,-0.106397866,0.016223543,0.003510925,0,0.005829138,0.003273681,-0.029037504,-0.018149558,47552.25161,40028.841,52519.8509,7015.031436,-62223.22279,-38891.90997
0.96,0,0.88,-0.145623811,-0.107664806,0.016426144,0.003404905,0,0.004337347,0.003296925,-0.022396069,-0.013545102,40477.30943,33181.0835,42475.39933,7064.838538,-47991.57689,-29025.21943
0.96,0,0.92,-0.146731655,-0.108565083,0.016570531,0.003231561,0,0.002905421,0.003312705,-0.016182305,-0.008985354,33226.12683,26301.35323,32527.25624,7098.653524,-34676.36804,-19254.33055
0.96,0,0.96,-0.147364792,-0.109102463,0.016658578,0.003038873,0,0.001489273,0.003321948,-0.010502794,-0.004472271,25918.20749,19406.33775,22597.63689,7118.459644,-22505.98774,-9583.438642
0.96,0,1,-0.147564635,-0.109280646,0.016689673,0.002915906,0,0,0.003325062,-0.005318625,0,18745.10689,12496.73792,12496.73792,7125.132086,-11397.05392,0
0.96,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,0.04,0.04,-0.010770698,-0.007746012,0.001070284,0.001034007,-0.000309964,0.026513227,0.000689399,-0.13317421,-0.096175572,118946.8893,116066.9502,173545.2172,1477.2843,-285373.3074,-206090.5114
0.96,0.04,0.08,-0.021220855,-0.015363275,0.002121058,0.001413878,-0.000429164,0.026104287,0.001300845,-0.129322225,-0.094403142,119125.462,115176.0855,172033.4813,2787.525154,-277119.0526,-202292.4463
0.96,0.04,0.12,-0.031318934,-0.022811523,0.003158627,0.001602901,-0.000490486,0.025770824,0.001853232,-0.125120345,-0.092152082,118648.6681,114162.8404,170437.0744,3971.21049,-268115.0241,-197468.7479
0.96,0.04,0.16,-0.041051381,-0.030058939,0.004182724,0.001716364,-0.000526144,0.025408917,0.002357789,-0.120783864,-0.089525889,117674.2253,112868.85,168443.9812,5052.405371,-258822.565,-191841.1911
0.96,0.04,0.2,-0.050412911,-0.037079293,0.00519134,0.001796797,-0.000547993,0.024987231,0.002822579,-0.116406102,-0.086590542,116290.429,111265.8793,165984.2153,6048.384523,-249441.6462,-185551.1624
0.96,0.04,0.24,-0.059401507,-0.043850243,0.006181703,0.001864087,-0.000561577,0.024490197,0.003253738,-0.112020244,-0.083391432,114534.6451,109336.795,163019.1666,6972.296138,-240043.38,-178695.9254
0.96,0.04,0.28,-0.068015836,-0.050352357,0.007150556,0.001929064,-0.000569849,0.02390714,0.003655967,-0.107628117,-0.079962224,112418.0877,107063.2737,159513.9641,7834.214771,-230631.6792,-171347.6219
0.96,0.04,0.32,-0.076253741,-0.056568503,0.008094274,0.001998362,-0.000574493,0.023229464,0.00403277,-0.103213165,-0.076329347,109939.3449,104426.0841,155434.5648,8641.650969,-221171.0682,-163562.8875
0.96,0.04,0.36,-0.084111287,-0.062483443,0.009008913,0.002076466,-0.000576492,0.022449859,0.0043866,-0.09874699,-0.07251462,107091.7137,101406.8039,150748.9833,9399.857374,-211600.6926,-155388.472
0.96,0.04,0.4,-0.091582116,-0.068083564,0.009890262,0.002166644,-0.000576406,0.021562201,0.004718963,-0.094193038,-0.068536965,103867.55,97989.58572,145429.4558,10112.06314,-201842.2235,-146864.9244
0.96,0.04,0.44,-0.098657023,-0.073356719,0.010733889,0.002271316,-0.000574526,0.020561823,0.005030526,-0.089509064,-0.064413626,100261.1597,94162.92588,139455.1025,10779.69945,-191805.1371,-138029.1975
0.96,0.04,0.48,-0.105323707,-0.078292124,0.011535208,0.002392086,-0.000570964,0.019446046,0.005321238,-0.084649293,-0.060161064,96270.9053,89921.51208,132815.1053,11402.65337,-181391.343,-128916.565
0.96,0.04,0.52,-0.111566709,-0.082880331,0.012289573,0.002529509,-0.000565704,0.018214947,0.005590469,-0.079566934,-0.055795616,91900.74167,85268.14386,125512.3954,11979.57579,-170500.572,-119562.035
0.96,0.04,0.56,-0.117367587,-0.087113223,0.012992404,0.002682606,-0.000558645,0.016872331,0.005837188,-0.074217601,-0.051333958,87161.12187,80215.58376,117567.6747,12508.25955,-159037.7157,-110001.3387
0.96,0.04,0.6,-0.122705396,-0.090984049,0.013639359,0.002848162,-0.000549636,0.015426835,0.006060177,-0.068564147,-0.046793374,82069.03837,74788.0418,109023.3375,12986.09307,-146923.1714,-100271.5148
0.96,0.04,0.64,-0.127557578,-0.094487464,0.014226551,0.003019854,-0.000538508,0.013893002,0.00625827,-0.062583248,-0.042191834,76646.89262,69021.83205,99946.49512,13410.57787,-134106.9603,-90411.07234
0.96,0.04,0.68,-0.131901359,-0.097619569,0.0147508,0.003187393,-0.000525112,0.012292016,0.006430609,-0.056273808,-0.037547861,70919.97719,62964.60946,90429.88356,13779.87683,-120586.7312,-80459.70142
0.96,0.04,0.72,-0.13571575,-0.100377926,0.015209912,0.003336023,-0.000509372,0.010651638,0.006576889,-0.04966661,-0.032880165,64912.71499,56672.58105,80589.03129,14093.33337,-106428.4499,-70457.49602
0.96,0.04,0.76,-0.138984135,-0.102761548,0.015602931,0.003446952,-0.000491352,0.009004652,0.006697541,-0.042833623,-0.028207048,58644.54728,50205.32455,70553.90326,14351.87427,-91786.33502,-60443.67498
0.96,0.04,0.8,-0.141697308,-0.104770822,0.015930284,0.003499545,-0.000471329,0.0073851,0.006793821,-0.035893831,-0.023545586,52127.52396,43618.50884,60453.71351,14558.18871,-76915.35112,-50454.82616
0.96,0.04,0.84,-0.143856542,-0.106407379,0.016193739,0.003476171,-0.000449893,0.005821738,0.006867735,-0.029010674,-0.018910622,45369.00577,36956.01063,50395.2219,14716.57433,-62165.72996,-40522.76172
0.96,0.04,0.88,-0.14547594,-0.107673882,0.016396023,0.003370242,-0.000428055,0.004328902,0.006921775,-0.022374773,-0.014313666,38383.75242,30244.54494,40438.02425,14832.37583,-47945.94233,-30672.14061
0.96,0.04,0.92,-0.14658294,-0.108573739,0.016540051,0.003196911,-0.000407374,0.00289639,0.006958481,-0.016165762,-0.009761748,31218.77623,23495.30844,30574.80261,14911.03165,-34640.91836,-20918.03186
0.96,0.04,0.96,-0.147215584,-0.109110748,0.016627734,0.003004122,-0.000390217,0.001481661,0.006979889,-0.010490466,-0.005256258,23989.83129,16716.24687,20727.4143,14956.90494,-22479.56997,-11263.41049
0.96,0.04,1,-0.147415261,-0.109288674,0.016658584,0.002880995,-0.000380692,0,0.006987073,-0.005310407,-0.000791546,16889.14164,9899.812103,10715.5815,14972.29977,-11379.44257,-1696.169903
0.96,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,0.08,0.04,-0.01072961,-0.007762702,0.001054419,0.001014527,-0.000477122,0.026179383,0.001009385,-0.132676716,-0.09639696,116674.5118,113478.1204,170599.2034,2162.967379,-284307.2491,-206564.9139
0.96,0.08,0.08,-0.021142841,-0.015387636,0.002094351,0.00138716,-0.000727232,0.025870997,0.001913304,-0.128867306,-0.094626672,116676.4477,112145.6081,169141.8137,4099.937752,-276144.2276,-202771.44
0.96,0.08,0.12,-0.031207402,-0.02283985,0.003124098,0.001572274,-0.000866778,0.025594513,0.002733371,-0.124701606,-0.092414668,116083.4828,110856.9434,167559.7082,5857.224091,-267217.7276,-198031.4321
0.96,0.08,0.16,-0.040909125,-0.03008953,0.004141912,0.001683006,-0.000948925,0.025261559,0.003484495,-0.120395277,-0.089835689,115016.3229,109376.4711,165541.7944,7466.774797,-257989.8802,-192505.0477
0.96,0.08,0.2,-0.050242259,-0.037111245,0.005145023,0.001761206,-0.000998933,0.024854818,0.00417789,-0.116042659,-0.086947913,113561.5464,107646.9633,163047.8564,8952.621622,-248662.8408,-186316.9573
0.96,0.08,0.24,-0.059204426,-0.043883029,0.006130297,0.001826489,-0.001029919,0.024366244,0.004822286,-0.11167792,-0.083794994,111754.5335,105633.6605,160054.0085,10333.4707,-239309.8276,-179560.7011
0.96,0.08,0.28,-0.06779401,-0.050385649,0.007094323,0.00188955,-0.001049167,0.023789081,0.00542446,-0.107303804,-0.080410222,109603.8862,103306.6353,156531.4515,11623.84263,-229936.7222,-172307.6191
0.96,0.08,0.32,-0.076008647,-0.056602084,0.008033424,0.001956957,-0.001060874,0.02311678,0.005989506,-0.102904624,-0.076819864,107105.7495,100638.9673,152448.2259,12834.65573,-220509.9078,-164613.995
0.96,0.08,0.36,-0.083844253,-0.062517158,0.008943665,0.002033168,-0.001067478,0.022343065,0.006521009,-0.0984528,-0.073045527,104251.4544,97607.21334,147772.6614,13973.59161,-210970.2863,-156526.1284
0.96,0.08,0.4,-0.091294382,-0.068117296,0.009820869,0.002121449,-0.001070338,0.021462277,0.007021181,-0.093912544,-0.069105852,101031.9095,94192.36504,142476.5394,15045.38802,-201241.1667,-148083.9683
0.96,0.08,0.44,-0.098349788,-0.073390367,0.010660647,0.002224242,-0.001070125,0.020469862,0.007490995,-0.089242305,-0.065017769,97440.43137,90381.07323,136538.1877,16052.13316,-191233.5112,-139323.7907
0.96,0.08,0.48,-0.104998178,-0.078325594,0.011458458,0.002343193,-0.001067039,0.019363026,0.007930351,-0.084396905,-0.060797431,93474.75707,86167.11818,129945.8286,16993.60907,-180850.5115,-130280.2104
0.96,0.08,0.52,-0.111224138,-0.082913525,0.012209689,0.00247891,-0.001060955,0.018141568,0.008338269,-0.079330024,-0.056460919,89138.4804,81553.05501,122701.3178,17867.7184,-169992.908,-120987.6841
0.96,0.08,0.56,-0.117009296,-0.087146037,0.012909783,0.002630484,-0.001051521,0.016808896,0.008713142,-0.073997584,-0.052024737,84441.85956,76551.8501,114824.1723,18671.01819,-158566.2516,-111481.5783
0.96,0.08,0.6,-0.122332792,-0.091016367,0.013554401,0.002794765,-0.00103824,0.01537317,0.009053039,-0.068362546,-0.047506115,79401.76088,71188.1786,106355.4872,19399.36876,-146491.1697,-101798.8181
0.96,0.08,0.64,-0.127172155,-0.094519156,0.014139637,0.002965494,-0.001020555,0.013848414,0.009356053,-0.062401464,-0.042923114,74040.42769,65498.89429,97360.97065,20048.68405,-133717.4232,-91978.101
0.96,0.08,0.68,-0.131504683,-0.097650494,0.014662274,0.003132425,-0.000997947,0.012255308,0.009620678,-0.056112881,-0.038294496,68382.85362,59532.05573,87931.88752,20615.7387,-120241.8886,-82059.63469
0.96,0.08,0.72,-0.135309428,-0.100407938,0.015120061,0.003280811,-0.000970066,0.010621193,0.009846177,-0.049527003,-0.033639367,62452.90255,53343.88138,78182.29387,21098.94972,-106129.292,-72084.35734
0.96,0.08,0.76,-0.138569774,-0.102790499,0.015511969,0.003391819,-0.000936896,0.008978618,0.010032872,-0.042715064,-0.028976554,56269.06945,46993.25227,68240.78178,21499.01167,-91532.28013,-62092.61563
0.96,0.08,0.8,-0.141276464,-0.104798583,0.015838351,0.003444719,-0.000898964,0.007361674,0.010182309,-0.035795271,-0.024323747,49841.94983,40534.05585,58235.42326,21819.23348,-76704.15257,-52122.31605
0.96,0.08,0.84,-0.143430674,-0.106433858,0.016100903,0.003421737,-0.000857583,0.005799578,0.010297196,-0.028930401,-0.019696431,43176.85873,34006.88778,48272.23401,22065.41942,-61993.71645,-42206.63685
0.96,0.08,0.88,-0.145046375,-0.107699051,0.016302317,0.003316113,-0.000815123,0.00430767,0.010381082,-0.022310697,-0.015106692,36285.93171,27433.28339,38410.69687,22245.17648,-47808.63682,-32371.48218
0.96,0.08,0.92,-0.146150859,-0.108597673,0.016445517,0.003142864,-0.000775324,0.002877435,0.010437766,-0.016115857,-0.010562052,29213.17065,20817.05463,28644.39562,22366.64126,-34533.9794,-22632.96871
0.96,0.08,0.96,-0.14678204,-0.10913368,0.016532512,0.002949903,-0.000743747,0.001468853,0.010470516,-0.01045326,-0.006064512,22071.26089,14156.29488,18897.58214,22436.8199,-22399.84252,-12995.38204
0.96,0.08,1,-0.146981231,-0.109311102,0.016563025,0.002826527,-0.000728754,0,0.010481344,-0.005285357,-0.001610127,15047.3009,7428.842844,8990.4575,22460.02313,-11325.76536,-3450.272358
0.96,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,0.12,0.04,-0.010665109,-0.007784182,0.001034406,0.000991085,-0.000568836,0.02572424,0.001298482,-0.131893046,-0.096653335,114180.1325,110837.444,167179.7505,2782.460947,-282627.9554,-207114.2893
0.96,0.12,0.08,-0.02101939,-0.015421454,0.002057939,0.001354725,-0.000917009,0.02549709,0.002470803,-0.128142478,-0.094855212,114052.1552,109184.1528,165785.7944,5294.578282,-274591.0243,-203261.1696
0.96,0.12,0.12,-0.031029965,-0.022880866,0.003074174,0.00153501,-0.001130533,0.025280865,0.003539617,-0.124030019,-0.09265932,113369.3401,107657.4627,164253.3161,7584.893346,-265778.6121,-198555.6856
0.96,0.12,0.16,-0.040681976,-0.030134853,0.004080408,0.001642498,-0.001262973,0.024987496,0.004521658,-0.11976968,-0.09011645,112235.4429,106009.4353,162260.44,9689.266484,-256649.3153,-193106.6793
0.96,0.12,0.2,-0.049969045,-0.037159208,0.005073173,0.001718138,-0.001346293,0.024606242,0.005430277,-0.115456197,-0.087272962,110730.6674,104164.0291,159776.6037,11636.30818,-247406.1373,-187013.4895
0.96,0.12,0.24,-0.058888268,-0.043932636,0.006048908,0.001781162,-0.001399496,0.024135026,0.006276215,-0.111124766,-0.084167081,108888.3136,102072.6178,156789.45,13449.0328,-238124.4992,-180358.0301
0.96,0.12,0.28,-0.067437611,-0.05043629,0.007003975,0.001842088,-0.001434012,0.023571207,0.00706797,-0.106779326,-0.080829577,106715.6862,99695.47161,153278.0842,15145.65049,-228812.8406,-173206.237
0.96,0.12,0.32,-0.075614387,-0.056653373,0.007934604,0.001907396,-0.001456762,0.022910825,0.007812012,-0.102405413,-0.077285435,104207.8162,96998.90827,149215.1659,16740.02513,-219440.1701,-165611.6462
0.96,0.12,0.36,-0.083414283,-0.062568841,0.008836841,0.001981511,-0.001471879,0.022149134,0.008512933,-0.097976654,-0.073555503,101355.0894,93954.96928,144571.4242,18241.99908,-209949.9725,-157618.9341
0.96,0.12,0.4,-0.090830709,-0.068169192,0.009706535,0.002067702,-0.001481712,0.021281282,0.009173586,-0.093458411,-0.069657891,98147.67169,90541.78287,139319.628,19657.68352,-200268.0241,-149266.9101
0.96,0.12,0.44,-0.097854358,-0.073442329,0.010539344,0.002168442,-0.001487419,0.020303035,0.009795229,-0.088810196,-0.065609105,94578.33914,86744.35004,133438.18,20989.77628,-190307.563,-140590.9398
0.96,0.12,0.48,-0.104472944,-0.078377488,0.011330778,0.002285428,-0.001489331,0.019211563,0.010377712,-0.083987761,-0.06142494,90644.45978,82555.68998,126914.7492,22237.95386,-179973.7733,-131624.8705
0.96,0.12,0.52,-0.110671122,-0.082965207,0.012076269,0.002419339,-0.001487194,0.018006373,0.010919709,-0.07894553,-0.057121178,86349.3809,77978.23882,119750.168,23399.37712,-169168.9927,-122402.5245
0.96,0.12,0.56,-0.116430633,-0.087197345,0.012771288,0.002569347,-0.001480336,0.01669039,0.011419025,-0.07363993,-0.052714104,81703.17789,73025.28747,111962.5574,24469.34018,-157799.849,-112958.7939
0.96,0.12,0.6,-0.121730754,-0.091067108,0.0134115,0.002732387,-0.001467814,0.015271157,0.011872969,-0.068034121,-0.048220822,76722.53293,67722.10254,103591.3258,25442.07659,-145787.4012,-103330.3336
0.96,0.12,0.64,-0.126549154,-0.094569109,0.01399298,0.002902275,-0.001448559,0.013762014,0.012278799,-0.062104512,-0.043659386,71429.43301,62106.2178,94700.30127,26311.71123,-133081.0966,-93555.8263
0.96,0.12,0.68,-0.130863249,-0.097699405,0.014512461,0.003068813,-0.001421551,0.012182973,0.012634211,-0.055849132,-0.039048693,65848.4654,56226.25644,85378.80795,27073.30912,-119676.7112,-83675.77124
0.96,0.12,0.72,-0.134652168,-0.100455532,0.014967618,0.003217256,-0.001386045,0.010560827,0.012937832,-0.049297331,-0.03440815,60002.85197,50138.63531,75739.07685,27723.92608,-105637.1386,-73731.74893
0.96,0.12,0.76,-0.137899303,-0.1028365,0.015357328,0.003328712,-0.001341859,0.008927819,0.01318964,-0.042519236,-0.029757059,53910.11922,43901.7524,65908.20424,28263.51507,-91112.64911,-63765.1259
0.96,0.12,0.8,-0.140595328,-0.104842739,0.015681844,0.003382324,-0.001289726,0.007318119,0.013391233,-0.035631849,-0.025113763,47579.48174,37567.94667,56013.3286,28695.49965,-76353.9627,-53815.20741
0.96,0.12,0.84,-0.142741275,-0.106475986,0.015942777,0.003360123,-0.001231707,0.005761549,0.013545844,-0.028796873,-0.020494563,41014.40198,31174.76619,46160.3155,29026.80913,-61707.58462,-43916.92174
0.96,0.12,0.88,-0.144350908,-0.107739092,0.016142767,0.003255135,-0.001171627,0.004274687,0.013658028,-0.022203866,-0.015912511,34224.69169,24738.77323,36409.44576,29267.203,-47579.71224,-34098.23712
0.96,0.12,0.92,-0.145451283,-0.108635765,0.016284752,0.003082196,-0.001115504,0.002850925,0.013732984,-0.016032463,-0.01137625,27251.63755,18256.56651,26756.05596,29427.82295,-34355.27812,-24377.67868
0.96,0.12,0.96,-0.146080099,-0.109170248,0.016370841,0.002889183,-0.001071942,0.001452641,0.013775591,-0.010390717,-0.006889189,20204.88412,11716.75776,17126.5784,29519.12292,-22265.82125,-14762.54795
0.96,0.12,1,-0.146278515,-0.109346975,0.016400963,0.00276558,-0.001052502,0,0.013789374,-0.005242403,-0.002449373,13268.00743,5086.404036,7341.764586,29548.65807,-11233.71974,-5248.655941
0.96,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,0.16,0.04,-0.0105796,-0.007808209,0.001011339,0.000964833,-0.000613143,0.025177508,0.001559161,-0.130851755,-0.096935024,111478.3523,108096.9749,163362.6553,3341.059136,-280396.6184,-207717.9094
0.96,0.16,0.08,-0.020854976,-0.015460997,0.002014201,0.001318445,-0.001024041,0.025008345,0.002975415,-0.127172587,-0.09509687,111265.5936,106245.9805,162029.6636,6375.889786,-272512.6854,-203779.0061
0.96,0.16,0.12,-0.030792808,-0.022930293,0.003012006,0.001493391,-0.001294767,0.024842764,0.004272175,-0.123126803,-0.092900274,110520.3575,104545.7312,160554.7263,9154.659844,-263843.1496,-199072.0154
